B01001_001E,B01001B_001E,B01001C_001E,B01001D_001E,B01001E_001E,B01001F_001E,B01001G_001E,B03002_003E,B03002_013E,state,county,tract
4980,894,0,115,0,365,21,1778,1807,12,097,040901
7542,51,0,292,0,155,313,2208,4523,12,097,040902
9597,1298,59,533,0,553,421,3580,3153,12,097,041001
13925,1564,40,135,0,2044,1019,2672,6451,12,097,041002
4168,537,0,28,0,521,169,455,2458,12,097,042601
15395,2270,0,207,27,1051,1013,1934,8893,12,097,042602
10250,1121,54,133,0,1906,553,1162,5321,12,097,042701
1595,0,0,6,0,9,0,1495,85,12,117,021805
4811,561,0,246,0,56,39,3038,871,12,117,021806
4696,569,18,123,3,59,279,2495,1150,12,117,022208
6468,464,63,36,0,113,399,4375,1018,12,069,030912
7586,406,41,19,0,37,235,5944,904,12,069,031000
4819,661,61,233,0,128,729,1835,1172,12,011,050502
3575,242,71,169,0,20,57,2337,679,12,011,050601
3515,788,7,67,0,94,190,1823,546,12,011,050602
3720,478,0,43,0,130,17,2789,263,12,011,051001
2983,105,0,49,0,17,42,2452,318,12,011,051002
2911,1633,0,44,0,8,117,732,377,12,011,060123
5838,3941,24,102,0,116,174,995,486,12,011,060124
2319,112,0,41,0,27,33,1931,175,12,071,010801
3626,80,0,57,0,36,40,2796,617,12,071,010802
3965,47,0,0,0,0,16,3738,164,12,071,020502
3997,180,10,0,0,0,105,3347,355,12,071,020700
4081,0,0,0,0,349,59,3309,364,12,071,020800
11107,1394,24,245,0,299,314,5749,3082,12,071,040203
4711,945,0,67,0,268,59,2724,648,12,095,017200
5944,802,0,59,0,529,41,1931,2582,12,095,017503
2971,107,0,218,0,25,82,2249,290,12,095,010802
3016,274,0,200,0,51,75,1907,509,12,095,011000
5906,4314,46,34,0,62,175,641,634,12,095,012201
3776,29,0,171,0,78,114,2842,542,12,095,012800
3033,0,0,28,0,0,18,2668,319,12,011,040502
5451,4671,0,73,0,12,140,478,77,12,011,040901
4536,4199,0,123,0,22,11,54,127,12,011,041200
2762,1113,8,86,0,0,38,970,547,12,011,060109
6470,2399,0,496,0,414,112,1951,1098,12,011,060113
5548,636,8,318,39,31,111,3142,1263,12,011,060121
6964,6462,0,0,0,35,75,228,164,12,011,060303
9659,1425,77,183,0,1240,350,3355,3029,12,011,070101
7851,273,0,410,0,491,126,3197,3354,12,011,070305
5253,99,0,111,0,248,280,3387,1128,12,011,070403
3311,851,10,162,12,0,112,1941,223,12,031,015922
5988,1436,0,337,0,230,70,2723,1192,12,031,016601
14592,1577,0,686,0,545,512,10828,444,12,031,016806
5491,3209,24,72,0,96,17,1838,235,12,031,000100
1808,4,0,0,0,18,34,1544,208,12,031,002400
7383,3075,69,559,0,0,442,2531,707,12,031,012800
4373,3979,0,0,0,19,41,186,148,12,011,041500
7133,4423,0,9,0,254,122,589,1736,12,011,042800
6896,2796,21,374,0,230,283,1868,1324,12,011,060105
3964,921,15,275,0,295,198,1475,785,12,011,060605
10007,1387,18,614,0,433,517,5036,2002,12,011,061002
4632,828,29,155,0,45,136,3199,240,12,005,000805
3913,571,19,284,0,21,229,2694,95,12,005,000806
5620,523,8,105,0,46,336,4428,174,12,005,001301
6634,543,18,110,0,0,340,5266,357,12,005,001302
2158,111,5,0,0,54,42,1874,72,12,005,001403
7717,871,0,62,14,132,191,6341,106,12,005,001404
3891,568,0,163,0,22,78,2672,388,12,031,014500
8617,4125,16,84,0,182,247,3341,622,12,031,014701
7522,1242,0,675,0,421,55,4061,1068,12,031,016000
8609,1408,10,1248,0,499,102,3325,2017,12,031,016100
2224,737,21,175,0,0,51,917,323,12,031,016300
6768,124,0,146,0,13,178,6031,276,12,031,016803
16543,10844,7,352,0,166,190,4268,716,12,031,010500
3210,2568,0,0,0,0,153,402,87,12,031,010900
2743,162,0,17,0,29,0,2442,93,12,031,012400
5701,2144,0,105,0,111,263,2926,152,12,031,012702
8393,3068,35,256,251,306,559,3577,341,12,031,013503
6418,2905,0,376,0,0,370,2574,193,12,031,013504
5832,641,0,314,0,27,180,3936,734,12,031,013901
4580,278,51,17,0,136,79,3655,364,12,031,014202
10489,1752,0,320,0,400,534,2041,5442,12,086,010612
5551,708,0,93,0,107,152,1271,3220,12,086,010613
9052,3491,0,149,0,296,162,410,4544,12,086,010614
7959,1237,0,121,0,314,226,1248,4813,12,086,010617
7941,1881,0,222,11,542,113,369,4803,12,086,010801
9074,3616,0,146,0,169,325,384,4434,12,086,010802
6469,985,0,85,0,231,359,336,4473,12,086,011005
9145,1137,0,0,22,236,132,2040,5578,12,086,011007
4322,486,0,153,0,222,126,628,2707,12,086,011008
6021,1324,0,92,0,316,319,996,2974,12,086,011009
8911,1346,225,41,0,162,203,447,6487,12,086,011101
7622,924,460,16,0,156,226,2245,3595,12,086,011102
7018,2093,0,0,0,408,0,942,3575,12,086,011403
9246,2667,69,0,0,291,88,1351,4780,12,086,011404
6286,713,0,184,0,184,0,368,4837,12,086,011600
7078,950,0,18,0,450,135,389,5136,12,086,011700
3457,910,0,231,0,266,70,245,1735,12,086,011800
5706,377,0,22,0,296,50,489,4472,12,086,011900
8700,547,14,0,0,611,75,462,6991,12,086,012000
16560,2004,61,111,0,607,112,1087,12578,12,086,012100
5515,74,38,0,0,37,0,929,4437,12,086,012200
6767,530,0,102,0,430,243,437,5025,12,086,012300
9982,428,0,308,0,18,118,727,8383,12,086,012400
6639,297,0,0,0,437,37,218,5650,12,086,012500
7458,58,0,122,0,368,28,120,6762,12,086,012600
9784,241,0,54,0,504,115,624,8246,12,086,012700
7420,3226,26,395,0,261,236,2745,531,12,127,082301
1879,360,0,19,0,8,12,1360,120,12,127,090500
3942,160,0,0,0,26,72,3632,52,12,127,082405
1959,1,0,6,0,7,9,1853,83,12,127,082701
5132,256,0,130,0,0,40,4202,504,12,127,080805
1790,39,0,23,0,11,8,1634,75,12,127,081300
4751,4267,0,0,0,31,0,432,21,12,127,082100
3779,1235,26,20,0,8,258,1918,314,12,127,082401
7396,428,0,77,0,90,179,6030,592,12,127,082507
3992,122,0,40,0,92,13,3051,674,12,127,090101
3458,97,20,46,0,39,123,3106,27,12,127,080300
3306,705,0,1,0,0,39,2440,121,12,127,080600
8041,701,0,191,0,286,295,6193,375,12,127,080804
4362,191,0,95,19,0,139,3597,321,12,127,081200
2753,47,0,58,0,7,36,2418,187,12,127,082406
5768,22,69,0,0,0,0,5555,122,12,127,082902
3871,464,8,68,0,87,45,2821,378,12,127,081000
4063,70,0,0,0,11,0,3938,44,12,127,082506
1145,61,0,71,0,18,13,964,18,12,101,030204
2441,0,21,13,0,35,25,1892,455,12,101,030301
2278,1,0,6,11,0,40,2167,53,12,101,030205
2063,128,0,8,0,15,72,1764,76,12,101,030302
3559,18,0,101,0,17,25,3018,380,12,101,030303
2784,194,0,78,9,0,38,2306,159,12,101,030404
1972,46,10,26,0,0,21,1619,250,12,101,030405
2238,15,0,42,6,19,48,1786,322,12,101,030406
2663,28,0,0,0,6,71,2204,354,12,101,030407
2319,36,11,15,0,0,0,2218,39,12,101,030408
2574,532,0,6,0,46,56,1792,142,12,101,030409
2024,14,0,0,0,17,98,1770,125,12,101,030410
3190,253,12,102,0,0,75,2252,496,12,101,030411
2656,277,8,39,0,50,23,1975,284,12,101,030412
1485,11,6,0,0,27,72,1160,209,12,101,030501
4525,150,0,74,0,0,250,3684,367,12,101,030502
1998,45,0,37,10,4,0,1744,158,12,101,030601
2676,192,0,62,0,29,0,1882,511,12,101,030602
2885,114,0,15,0,0,80,2496,180,12,101,030903
2864,162,28,0,0,64,135,2355,120,12,101,030904
3554,166,0,26,0,84,96,2813,369,12,101,030905
3115,65,0,7,17,63,16,2471,476,12,101,031009
5277,128,72,65,0,35,53,4189,735,12,101,031010
2688,48,15,20,0,30,0,2165,410,12,101,031011
4857,55,0,0,0,452,182,3822,346,12,101,031012
3070,155,0,30,0,33,21,2272,559,12,101,031013
3676,96,18,183,0,65,278,2572,464,12,101,031014
2488,0,0,0,0,34,20,2292,142,12,101,031203
2689,0,0,0,0,4,73,2522,90,12,101,031204
5538,351,30,0,0,175,25,4330,627,12,103,026804
2852,22,0,13,0,36,124,2526,131,12,103,026809
3800,108,12,172,0,35,144,2600,729,12,103,026813
5775,312,18,108,27,38,147,5010,115,12,103,026907
6088,370,24,76,0,0,220,4797,601,12,103,026910
4953,3593,0,0,0,89,222,971,78,12,103,020101
4522,1077,9,307,0,64,104,2398,563,12,103,022200
3099,255,25,57,0,37,89,2424,212,12,103,022301
3746,204,0,265,0,45,34,2652,546,12,103,022601
3037,257,22,505,0,15,83,2042,113,12,103,022901
2681,41,0,59,0,15,145,2291,130,12,103,023700
4084,11,5,175,0,17,90,3511,275,12,103,025013
4003,53,0,122,34,34,134,3474,152,12,103,025107
7429,1314,63,92,0,36,309,5339,276,12,103,025207
5493,108,0,36,0,116,132,4676,425,12,103,027317
4004,143,0,100,0,31,182,3156,392,12,103,027318
1742,20,8,54,0,15,14,1521,110,12,071,030203
978,33,3,5,0,0,0,919,18,12,071,030204
6333,1653,0,109,0,140,190,2455,1786,12,071,040109
3048,238,0,417,0,6,67,1839,481,12,071,040110
2765,0,0,19,0,0,19,2719,8,12,071,040111
3722,12,0,176,0,230,23,3122,159,12,071,040108
3273,22,0,602,0,11,28,2474,136,12,071,040112
1715,22,0,19,4,16,28,1549,77,12,071,040113
6042,24,0,92,0,0,53,5753,120,12,071,040114
6628,565,147,36,0,71,202,4645,962,12,071,040115
8036,788,0,283,0,93,215,5746,911,12,071,040116
3360,0,0,294,0,8,9,2815,234,12,071,040117
1194,11,19,162,0,0,0,997,5,12,071,040118
1988,0,7,142,0,32,44,1718,45,12,071,040119
1518,170,0,28,0,68,105,754,393,12,071,040120
4173,810,0,61,92,395,246,1024,1545,12,071,040121
7235,2461,0,0,0,622,459,1452,2241,12,071,040122
4517,211,0,154,0,17,2,3693,440,12,071,040123
6622,2102,0,315,0,200,42,1970,1993,12,071,040124
2200,358,0,7,0,33,127,819,856,12,071,040125
3658,1139,0,67,0,297,0,775,1380,12,071,040126
3467,956,0,33,0,141,5,1541,791,12,071,040127
5982,990,0,0,0,38,76,3362,1516,12,071,040205
1617,1,0,0,0,0,0,1512,104,12,071,040206
4510,435,0,0,0,40,197,3197,641,12,071,040207
1953,286,7,0,0,16,109,1029,506,12,071,040208
6480,1303,51,231,0,221,134,2976,1564,12,095,016731
17981,1761,41,1379,0,2490,586,7049,4675,12,095,016732
5674,400,0,304,0,433,207,2199,2131,12,095,016733
13151,1149,0,891,0,832,404,3871,6004,12,095,016734
18895,2571,112,1013,0,832,1055,3039,10273,12,095,016806
20323,2089,165,1169,0,2461,609,3236,10594,12,095,016807
3783,2111,0,6,0,154,93,422,997,12,095,016906
3053,223,0,0,0,0,37,2378,415,12,083,001102
5265,1562,23,67,0,36,116,2943,518,12,083,001401
5638,350,0,186,0,56,50,4525,471,12,083,002301
6813,699,334,135,0,329,146,4584,586,12,083,002601
3798,726,7,130,0,41,101,1874,919,12,083,001600
5133,147,18,23,0,34,156,4507,248,12,083,002100
12345,334,0,949,150,102,868,8143,1799,12,083,002502
8159,2096,43,115,24,81,203,4831,766,12,083,000301
3516,160,0,75,0,0,17,2928,336,12,083,002201
6936,476,0,42,0,0,225,5464,729,12,083,002203
8453,560,0,21,0,70,92,5641,2069,12,083,002602
7449,2638,15,105,0,442,181,2816,1252,12,083,001204
3694,903,0,29,0,74,22,2432,234,12,083,000302
3902,188,0,73,0,16,65,3088,472,12,117,022209
3540,1200,0,0,0,132,65,1999,144,12,119,910100
1531,0,11,0,0,14,0,1497,9,12,119,910300
2772,7,0,16,0,9,0,2684,56,12,119,910401
2886,65,13,42,0,232,26,2410,98,12,119,910402
5053,854,72,0,0,167,117,3542,301,12,119,910500
4653,12,8,0,0,190,87,4252,104,12,119,910601
2742,32,0,0,0,5,72,2403,230,12,119,910602
5800,638,21,0,0,106,411,3944,680,12,119,910700
3802,18,0,21,0,0,27,3707,29,12,119,910800
6827,3208,121,72,0,413,472,1424,1117,12,119,910900
1752,629,0,0,0,27,44,751,301,12,119,911000
39919,252,0,637,44,59,114,37855,958,12,119,911200
3747,181,25,41,0,1,17,3441,41,12,119,911301
713,574,0,0,0,0,4,132,3,12,119,911302
5900,2465,0,97,0,0,135,2976,227,12,073,002205
3376,954,28,19,0,33,80,2175,87,12,073,002206
2207,819,0,0,0,0,14,1374,0,12,073,002207
5394,1459,0,109,0,0,130,3579,117,12,073,002208
1413,145,19,75,0,0,24,1041,109,12,073,002411
9470,503,0,527,0,12,66,7801,561,12,073,002412
2649,143,0,19,0,0,15,2402,70,12,073,002413
4525,241,9,35,0,61,90,3691,398,12,073,002414
4280,298,0,223,0,0,62,3501,196,12,073,002415
2879,82,0,100,0,7,70,2550,70,12,073,002416
7676,300,0,922,0,42,127,5836,449,12,073,002417
2223,481,0,24,0,10,23,1587,98,12,073,002507
9977,2433,27,162,0,40,284,6524,507,12,073,002508
4363,1763,38,247,0,0,443,1441,431,12,073,002509
6397,1872,40,413,0,76,164,3707,125,12,073,002510
1474,184,0,38,0,0,30,1216,6,12,073,002511
3705,422,0,139,0,0,183,2804,157,12,073,002512
4994,389,0,642,0,21,25,3637,280,12,073,002513
4583,2217,0,0,0,0,116,2221,29,12,073,002603
3175,697,18,7,13,69,74,2245,52,12,073,002604
5134,738,0,593,6,26,240,3361,170,12,073,002605
3445,561,13,17,0,0,69,2605,180,12,073,002606
4938,1646,6,87,0,165,217,2599,218,12,073,002701
4504,300,29,0,0,282,158,3595,140,12,073,002702
2190,307,0,15,0,0,233,1228,407,12,075,970101
8508,645,42,29,0,4,220,6741,827,12,075,970102
1387,0,0,26,0,0,13,1328,20,12,075,970301
6384,2337,32,173,23,65,249,1340,2165,12,099,003202
759,0,0,40,0,12,0,648,59,12,099,003504
2548,0,14,60,0,0,0,2416,58,12,099,003507
2587,46,0,36,0,104,0,2389,12,12,099,003509
6478,1131,0,0,0,417,110,1468,3352,12,081,000305
3015,17,18,0,31,10,44,2505,390,12,081,000405
4459,176,0,65,0,28,28,3684,478,12,081,000406
5437,267,0,15,0,10,71,4821,253,12,081,000408
5929,393,37,0,0,60,149,4252,1038,12,081,001000
1694,17,17,16,0,0,12,1558,74,12,081,001701
7131,380,0,156,0,50,0,3190,3355,12,081,000306
3000,339,0,0,0,68,79,2083,431,12,081,000601
1539,0,16,0,0,5,24,1285,209,12,081,001402
5834,106,32,123,0,0,111,5334,128,12,081,000810
4368,4,0,81,0,32,136,3881,234,12,081,001202
5131,2323,0,0,0,319,91,1502,896,12,081,001501
4923,269,0,173,0,132,66,4037,246,12,081,002003
4404,1722,0,12,0,352,106,1147,1065,12,081,000103
1779,28,31,0,0,0,0,1673,47,12,081,000403
3572,298,0,88,0,273,78,2522,313,12,081,000501
3775,165,48,174,0,37,35,2926,390,12,081,000504
4284,65,0,0,0,5,65,4088,61,12,081,000407
5778,208,0,48,10,20,106,4965,421,12,081,000808
3524,39,0,150,0,0,95,2854,386,12,081,002010
4709,36,0,46,0,14,97,4228,288,12,081,001203
2542,489,0,0,0,25,5,1623,400,12,081,000304
3850,385,0,36,0,0,28,3365,36,12,081,000503
7954,1645,0,328,0,196,53,3647,2085,12,081,000803
3549,55,0,68,0,43,15,3181,187,12,081,000804
6790,868,0,347,0,190,97,4795,493,12,081,000805
5850,533,0,152,0,65,68,4176,856,12,081,000902
5863,0,0,155,0,14,16,4527,1151,12,081,002008
5497,295,0,182,0,243,133,3939,705,12,053,041402
2743,251,0,0,0,0,45,2395,52,12,053,040400
5446,130,19,0,0,0,108,5034,155,12,053,041600
5942,344,0,0,0,0,0,5241,357,12,053,040202
5656,358,0,71,0,183,169,3871,1004,12,053,040901
2742,36,0,0,0,0,68,2322,316,12,053,040201
6390,5167,0,11,0,21,62,144,985,12,086,009906
6461,5200,70,39,0,79,136,12,925,12,086,010011
6025,4879,0,94,0,210,44,42,756,12,086,010012
4051,1188,0,185,0,97,28,152,2401,12,086,010013
4199,111,0,0,0,159,0,433,3496,12,086,010015
5242,1495,0,0,0,83,41,163,3460,12,086,010016
4383,226,0,309,0,293,283,411,2861,12,086,010193
3821,402,0,117,0,137,84,698,2383,12,086,010198
4009,937,42,21,0,119,81,328,2481,12,086,010207
4822,1090,0,115,0,199,191,321,2906,12,086,010208
4057,398,0,81,0,114,65,1320,2079,12,057,004800
1968,626,0,165,0,46,86,814,231,12,057,010814
1786,719,90,58,7,97,78,180,557,12,057,010815
4064,1931,0,130,0,455,187,569,792,12,057,010816
4547,989,121,124,0,500,162,889,1762,12,057,010817
5347,1629,0,0,0,1123,252,871,1472,12,057,010818
6842,561,0,1182,0,74,182,4369,474,12,057,011012
4051,832,0,614,0,39,148,2069,349,12,057,011013
1279,434,0,80,0,37,39,331,358,12,057,011014
6600,1027,0,520,0,65,310,3987,691,12,057,011015
4105,508,0,1225,0,55,157,1509,651,12,057,011016
3736,177,0,95,0,46,71,2868,479,12,057,011109
2908,115,0,177,0,209,248,1671,488,12,057,011303
5543,513,0,260,0,106,257,3201,1206,12,057,011304
4845,663,23,409,0,399,147,1815,1389,12,057,011417
3981,439,0,85,0,93,78,2461,825,12,057,011418
9478,264,0,1023,0,67,349,7231,544,12,057,011517
4268,129,0,250,0,21,79,3152,637,12,057,011518
2349,59,0,55,0,4,47,1844,340,12,057,011519
5330,150,0,295,0,56,170,3880,779,12,057,011520
4083,414,0,62,0,22,114,2451,1020,12,057,011521
3755,100,0,185,0,123,54,2663,630,12,057,011522
1772,39,0,18,0,11,16,1302,386,12,057,011523
5568,1016,0,233,0,265,177,2387,1490,12,057,011524
6547,874,0,299,0,439,283,1323,3329,12,057,011614
4836,259,11,108,0,149,54,1280,2975,12,057,011615
1068,90,0,36,0,0,0,753,189,12,057,011709
5986,255,19,615,0,43,293,3328,1433,12,057,011710
5600,259,25,360,0,418,248,3241,1049,12,057,011712
1519,427,14,9,0,107,11,396,555,12,057,011904
1499,157,0,23,0,239,30,210,840,12,057,011905
4796,915,0,101,0,286,119,863,2512,12,057,011906
3490,468,0,67,0,69,84,2736,66,12,073,000800
8449,2311,0,290,0,0,301,5134,413,12,073,000901
4097,423,0,39,0,0,59,3318,258,12,073,000200
2441,353,0,49,0,32,69,1689,249,12,073,000500
1800,535,0,54,0,19,7,1085,100,12,073,000700
2607,2314,0,0,0,30,27,186,50,12,073,001101
4982,3971,0,38,0,220,32,719,2,12,073,001801
4557,1904,0,116,0,0,90,2352,95,12,073,002101
3544,920,69,49,0,0,90,2235,181,12,073,002302
4260,1970,0,0,0,48,54,1963,225,12,073,002303
6125,1077,0,582,0,64,96,3934,372,12,073,002410
2988,2497,55,35,0,50,74,262,15,12,073,001001
2698,2467,0,0,0,0,19,139,73,12,073,001002
3208,307,0,17,0,0,99,2686,99,12,073,001602
6450,158,61,242,0,201,226,3377,2185,12,011,070205
6723,333,0,317,0,344,231,3614,1884,12,011,070207
7462,514,0,456,0,338,144,3870,2140,12,011,070304
5315,1046,23,195,0,88,245,2591,1127,12,011,070316
12540,2111,21,1183,0,1813,564,2803,4045,12,011,070502
6018,3948,0,6,0,124,130,652,1158,12,011,091500
4034,19,0,6,0,61,34,2694,1220,12,011,092000
4363,297,0,332,17,88,31,1691,1907,12,011,110303
5907,466,0,299,0,184,181,2394,2383,12,011,110307
7208,3592,0,145,0,329,125,920,2097,12,011,110404
4810,448,0,140,0,284,80,3162,696,12,011,010401
7551,2176,13,178,0,137,337,3344,1366,12,011,020101
7449,1327,0,201,0,403,458,3055,2005,12,011,020302
5261,1315,28,324,0,92,162,1859,1481,12,011,020314
3929,680,112,103,0,54,201,1457,1322,12,011,020316
3534,882,18,82,0,128,249,1413,762,12,011,020317
4442,0,150,157,0,16,186,3640,293,12,011,030100
4851,411,0,54,0,0,91,4055,240,12,023,110700
2257,0,0,65,0,0,0,2135,57,12,103,020108
2431,1908,0,0,0,0,10,458,55,12,103,020208
4185,501,0,93,0,23,272,2949,347,12,103,024408
2940,11,0,53,0,20,94,2693,69,12,103,024409
3546,436,5,210,0,87,35,2468,305,12,103,024410
4108,479,0,45,31,26,121,3006,400,12,015,020302
4946,518,9,0,0,95,132,3228,964,12,015,020800
6847,90,0,11,0,12,85,6439,210,12,015,030100
8593,1339,0,8,0,141,225,6098,782,12,015,020201
7385,600,34,185,0,92,583,5330,561,12,015,020900
5244,519,97,83,0,21,111,3163,1250,12,099,004810
9173,5826,22,174,0,296,165,1237,1453,12,099,004812
3589,814,0,0,0,0,100,2072,603,12,099,005501
4789,724,0,104,33,32,24,2897,975,12,099,005807
2564,124,0,45,0,0,0,2125,270,12,099,006008
5615,2762,0,366,0,103,196,1782,406,12,099,006604
4710,57,10,123,0,9,57,3934,520,12,099,007002
5312,560,0,139,0,85,378,3302,848,12,099,007710
6075,804,0,51,0,41,239,3795,1145,12,099,007724
5763,150,0,436,0,11,94,4238,834,12,099,007735
5854,1777,0,118,0,18,51,2668,1222,12,099,007812
6200,77,0,17,0,0,11,5390,705,12,099,007822
0,0,0,0,0,0,0,0,0,12,099,008102
8211,2522,26,145,0,149,249,1700,3420,12,099,003101
5374,511,0,0,0,329,133,785,3616,12,099,003300
5518,178,0,12,0,318,71,2762,2177,12,099,003600
6020,510,0,87,0,77,172,1167,4007,12,099,003700
9442,327,0,39,0,246,46,668,8116,12,086,012800
4553,206,0,8,0,64,0,30,4245,12,086,012900
4941,13,0,35,0,275,34,183,4401,12,086,013000
5781,198,0,24,0,477,0,202,4880,12,086,013100
6010,169,0,66,0,296,0,129,5350,12,086,013200
4235,543,0,184,0,66,216,2336,890,12,011,010406
17287,787,96,857,0,192,258,11523,3574,12,011,010503
5373,385,0,69,17,45,124,3935,798,12,011,010407
6572,724,0,525,0,34,78,3664,1547,12,011,010504
4442,845,0,136,7,60,144,2078,1172,12,011,010609
7607,607,0,135,0,35,105,4234,2491,12,011,010610
3938,593,0,497,0,112,191,2087,458,12,011,010611
6466,811,0,725,0,79,207,3622,1022,12,011,010612
2931,0,13,30,0,24,56,2339,469,12,011,010902
2617,43,0,18,0,0,0,2234,322,12,011,010901
6156,929,0,320,0,392,219,2402,1894,12,011,020103
3164,795,7,99,0,0,86,1214,963,12,011,020104
2446,543,0,53,0,63,249,1060,478,12,011,020209
6827,1768,36,127,0,48,0,3206,1642,12,011,020210
2754,448,0,12,0,77,40,1437,740,12,011,020211
3044,766,0,63,0,108,84,1469,554,12,011,020212
3215,1059,0,178,0,0,206,1274,498,12,011,020325
6847,2974,0,370,0,119,363,1360,1661,12,011,020326
3409,1920,0,53,0,141,45,132,1118,12,011,020412
7534,4401,0,390,127,213,462,735,1206,12,011,020413
2697,161,0,17,0,28,0,1931,560,12,087,972300
1578,4,0,2,0,0,0,1486,86,12,087,970900
3770,168,0,39,0,37,17,1822,1687,12,087,971100
1088,26,0,0,0,0,4,855,203,12,087,972500
3345,222,16,16,107,30,284,1707,963,12,087,971700
1060,12,0,23,0,0,6,974,45,12,087,970200
4788,728,9,58,0,0,54,2748,1191,12,087,972100
3779,34,16,71,0,55,78,2462,1063,12,087,970400
6402,1290,9,14,0,135,156,3455,1343,12,087,971900
2282,96,0,13,0,0,32,1630,511,12,087,970300
5634,683,0,92,0,122,78,2203,2456,12,087,971800
3556,299,0,105,0,80,37,2523,512,12,087,972000
3361,364,0,278,0,153,94,1764,708,12,087,972200
2350,72,0,0,0,12,11,1444,811,12,087,971200
2150,20,0,22,0,0,81,1783,244,12,087,971600
1579,152,0,50,0,34,11,643,689,12,087,971300
1680,1162,3,22,0,0,118,345,30,12,033,000600
2424,237,0,0,0,30,21,2074,62,12,033,000900
5875,442,24,401,29,230,244,4347,158,12,033,001401
2901,532,14,98,0,56,75,1890,236,12,033,002801
6021,668,0,567,102,0,135,4381,168,12,033,003306
3374,456,95,216,0,22,232,1927,426,12,005,000700
3289,1988,20,0,0,30,104,1061,86,12,005,001600
4686,113,15,14,0,44,118,4347,35,12,005,001900
2332,677,0,6,11,18,49,1411,160,12,005,001000
5401,446,0,79,0,1,113,4485,277,12,005,001501
3378,908,0,32,0,40,152,2210,36,12,005,001200
2854,1578,0,46,0,0,476,698,56,12,005,001700
1548,0,6,36,0,9,68,1347,82,12,005,000600
3434,145,172,79,0,111,0,2744,183,12,005,002500
7326,136,63,12,0,0,306,6746,63,12,005,000300
8874,136,27,309,0,15,127,8077,183,12,005,000400
1442,342,4,25,0,0,62,1002,7,12,005,002000
2478,215,40,65,0,18,45,1969,126,12,005,002601
4886,1365,26,71,0,55,321,2761,287,12,005,001100
6654,516,0,366,0,0,449,5140,183,12,005,001502
1751,353,0,78,0,0,66,1185,69,12,005,001800
3893,410,49,21,0,15,79,3247,72,12,005,002300
4488,685,0,51,0,23,56,3530,143,12,005,000900
4089,820,0,24,0,53,181,2662,349,12,005,002400
7385,938,18,57,0,9,159,6011,193,12,005,001402
4739,1170,0,59,0,81,38,2020,1371,12,005,002200
4227,691,24,0,11,240,98,2946,217,12,037,970100
2935,67,0,0,0,30,38,2651,149,12,037,970200
946,175,0,0,0,2,30,233,506,12,011,100501
3504,426,0,24,0,243,105,960,1746,12,011,100502
16132,3099,0,1884,0,124,567,3834,6624,12,011,110324
22466,3943,0,2909,0,254,1858,4035,9467,12,011,110325
5250,1005,10,329,0,118,232,1574,1982,12,011,110326
6492,1001,0,539,6,80,229,2271,2366,12,011,110327
4773,804,0,507,0,115,120,1494,1733,12,011,110328
8150,812,0,544,0,161,171,4849,1613,12,099,005903
3626,17,0,0,0,31,41,3112,425,12,099,005923
3508,605,0,86,0,52,30,600,2135,12,099,004102
7068,820,0,109,0,254,236,1492,4157,12,099,004704
6580,2549,0,433,0,56,12,2442,1088,12,099,004813
